site,title,title_en,year,reviewer,review,review_length,rating
watcha,카터,Carter,2022,문준모,"<하드코어 헨리>+<킬빌>+<아드레날린 24>+<라스트 오브 어스>+<제이슨 본>+<100 빡빡이들의 습격>+<짱구 극장판 폭풍을 부르는 석양의 떡잎마을 방범대>+<콜 오브 듀티: 북조선 워페어>=카터?  양식집에 갔는데 너무 많이 먹어서 배가 아프네. 시도는 좋았다. . 감독님이 <악녀>로 나름 재미를 보셨는지 이번엔 <1917>처럼 아예 원테이크로 촬영한 것처럼 이어붙힌 액션영화를 만들었다. 장점을 더 크게 보긴 했지만 단점도 크게 느껴지는 작품. 촬영 부분에서는 어떻게 찍었는지 참 고생이 많았겠거니와 주원 배우의 액션이 나름 괜찮았다. 게임 하는 느낌 같음. 감독님도 하고 싶은거 다 하신듯. 난 그리 지루할 틈은 없긴 했는데 문제는 이 이어붙인 장면들의 편집점이 티가 좀 난다는 점과, 전작들에 비해 지치는 분위기도 조금 있었다. 하드코어 헨리는 96분이라서 그나마 나았는데 이게 2시간 10분동안 계속 지속되니까 좀 지치더라. 그리고 <반도>때 느꼈던 것 처럼 CG가 티나는 부분들이 좀 있어서 거슬림. 이야기 부분에서는 어디서 본 느낌들이 많이 들기도 했지만 사족같은 느낌이 드는 부분들도 좀 있기도 했고 개인적으로 정병길 감독 영화를 다 좋아하는 편인데 이번엔 전체적으로 좀 과했던 느낌. 초반 2-30분은 좋았는데, 그래도 감독님이 뭔가 해보려는 의지는 느껴지네. 뚝심 하나는 인정. 한국에서 이런 특이한 작품이 나올 때도 있네. 다음 작품도 액션영화를 찍으실 것 같은데 기대해볼게요. 속편 나오면 보긴 볼듯. 왠지 할리우드에서 고예산으로 리메이크해도 나쁘지 않을 것 같은 예감? 근데 한국영화 치곤 수위가 장난없긴하네. . . . . . . . . . . (스포있음) . . . . . . . . . . +주원 배우는 이 영화를 위해 벌크업을 하셨다고 한다. 액션영화 주인공으로 정말 잘 어울렸음. 배우분이 꽤나 고생을 하신듯. 근데 결말을 보니 속편 예고인가요? 다리가 왜;; +이성재 배우가 이 작품의 흑막. 사실 언제 나오시려나 궁금했는데 거의 중후반부 가서야 등장하신다. 역시 이 분은 역시 악역을 해야 진국인 것 같다. 그나마 이 분 없었으면 무게감 마저 다 무너졌을듯. 후반부에 헬기타고 등장하시는거 보면 왠지 모르게 콜오브 듀티 모던 워페어 1의 마지막 미션이 생각나더라;; +한정희 역에는 정소리 라는 배우가 맡았는데 나름 목소리가 매력적이다. 아마 이 작품 이후로 이름이 더 많이 알려질듯. +하나 역에는 김보민 배우. 아역으로 몇 번 봤던 배우라 익숙했던... +CIA 한국 지부장 역에는 마이크 콜터가 출연한다. 마블 드라마 루크 케이지로 유명한 배우. 이 분 나올때는 나름 무게감이 살더라. +CIA 요원 앤지스 역에는 카밀라 벨. 이 분 영화에서 오랜만에 뵙는데 설마 한국영화에서 볼 줄은 몰랐네. 근데 주인공의 이전 신분을 알고있던 인물이라 뭔가 더 있을 줄 알았는데 그대로 중반에 퇴장당해서 사족으로 느껴진다;; +정병호 박사는 정재영 배우가 특별출연했다. 감독의 전작인 내가 살인범이다의 인연으로 출연하신듯. +초반에 왕종명 앵커가 뉴스화면으로 출연... +대북 전략실장에는 정해균 배우가 출연. 정재영 배우처럼 내가 살인범이다의 인연으로 출연하신듯 하다. +초반에 국정원 요원으로 변서윤 배우가 나온다. 마녀2에서 초반에 미영 역으로 출연한 배우.",1623,3.5
watcha,카터,Carter,2022,Travis Hilts,카메라만 흔들어 제낀다고 해서 액션에 박진감이나 긴장감이 생기지 않는다는 걸 다시금 느끼게 됨.  너무 흔들리는 탓에 타격과 리액션 식별은 커녕 피아 구분도 어려운 경우가 대부분이고  또한 CG가 너무 후져서 몰입이 안됨.  마지막으로 영화가 내세우는 원 테이크는 그 이어 붙인 수준이 아주 처참함.  그냥 여러모로 영화가 후진게 맞는 듯.,190,0.5
watcha,카터,Carter,2022,수진,"하나야, 괜찮니? - 숙주의 공격성을 극대화하는 DMZ 바이러스가 급속도로 전파된 북한은 대혼란을 겪는다. DMZ 바이러스에 걸린 자신의 딸을 완치시키는 데에 성공한 대한민국의 정병호 박사는 북한의 감염자들을 구하기 위한 치료제 개발을 위해 북송중이었지만, 갑작스레 행방불명된다. 미국 요원들이 한 남성의 침실에 들이닥치고, 그에게 정병호 박사는 어디 있느냐고 추궁하지만 그는 아무런 기억이 나지 않는다. 전화기가 울리자 요원들은 그에게 전화를 받으라고 위협하고, 그가 전화를 받자 당신의 이름은 카터라고 알려주는 여성의 목소리가 들린다.  <악녀>로 유명한 정병길 감독의 신작인데, 사실 <악녀>가 서사적으로 낡았다는 평을 받긴 했지만 액션 영화로서의 액션성은 합격점을 준 관객들이 적지 않았기 때문에 이번 신작을 개인적으로 기대하게 되었다. 정체를 잊은 요원을 주인공으로 한 액션 영화라는 점에선 당연히 <본> 시리즈가 떠오르지만, 나름 매력적이고 독창적인 구석으로 무장한 영화라고도 생각되는데 우선 초반부터 상당한 파격성으로 몰입감을 제공하는 점이 좋다. 최근 공개된 한국 영화 중에 손에 꼽을 정도로 잔인하며, 개인적으로 전반부는 꽤 흥미롭게 즐겼다.  원 테이크를 시도했으며 격렬한 카메라워크를 보여주는데, 보는 이에 따라서는 과하다고 느낄 만하지만 액션에 방해되지 않는 선에 있어서는 이 시도를 인정하고 싶다. 하지만 바이러스라는 소재를 사용해 남북과 미국에 대한 정치적 메시지를 담은 부분들은 노골적이거나 어설프며, <악녀>에서 단점으로 지적되었던 액션 속의 작위적인 합 또한 여전히 티가 나고, 원 테이크를 위한 편집점과 CG들 또한 어색한 부분들이 여럿 있다. 개성을 갖춘 한국 액션 영화라고 생각되지만 덜 다듬어진 부분들은 아쉬운 영화라고 생각된다.",877,2.0
watcha,카터,Carter,2022,P1,"재미가 없는거 카터서 보다가 캇트하고 싶었지만 꾸욱 참고 본거 같터요.. 주one과 극 중 아역의 이름이 하나. 이 영화는 적어도 2점을 줄 수 있었지만 강렬하게 별 하나를 받고 싶으신 것 같아보였습니다. 다음부톤 주연배우를 강태5, 아역의 이름을 다섯이라고 지어주시면 5점 넣어 드리겠습니다.",164,1.0
watcha,카터,Carter,2022,겨울비,어디까지 하나 하는 마음으로 끝까지 봤는데 끝까지 그럴 줄이야 후…,37,1.5
watcha,카터,Carter,2022,Hyoung_Wonly,뒷통수에 땜빵을 왜케 거슬리게 해놓은 거죠 T팬티는 웃음요소인가..? 뭐지요. 그러니까 이게 넷플릭스 '오리지널' 드라마란거죠..?  이 정도면 한국 제작자들이 넷플릭스 고위 관계자를 인질로 잡고 이용하는 거 아니냐고요..  이게 넷플릭스 비영어권 인기 K-무비 콘텐츠라고요..? 절 속이지 마세요 헐  내가 아직 바이러스에 감염되지 않아서 그런 건..가?  아무리 참신한 표현 소재를 갈구한다고 하더라도.. 이렇게 마구잡이로 관객들이 편히 느낄 영화 문법에서 벗어나면 안되는 거구나.  현란한 카메라 워킹 때문에 게임 원작인 줄 알았어요 1.5배속으로 보면 진짜 게임 플레이를 보는 느낌. 근데 멀미나요.  어떤 리뷰에 일단 보고 나면 푹 잘 수 있다더니 왜 그렇게 썼는지 알겠어요. 저도 이제 뻗을 ㄷ,394,0.5
watcha,카터,Carter,2022,박화영+,나쁜 시도가 시도때도없이 출몰하는. 롱 테이크라는 돼지고기를 15시간 동안 끓이면 발생하는 되게 맛없는 스프 느낌..,65,1.0
watcha,카터,Carter,2022,sean park,대중의 수준을 얕보는 작품,14,0.5
watcha,카터,Carter,2022,세훈,보다가 샤워함. 샤워할때 틀어놓음 샤워하고 야식 먹으면서 계속 틀어놓음. 물론 듣고 본 장면은 극히 적지만 본걸로 치겠음. . 하드코어 핸리를 중국에서 리메이크 했다고 해도 믿을 그런… . 연기잘하는 배우들 연기마저 이상해 보이는 효과.,132,0.5
watcha,카터,Carter,2022,김효석,"이작품의 롱테이크 연출이 독창적인가? 액션자체는 독창적인가? 스토리는 탄탄한가? 특수효과는 리얼한가? 음악은 잘 어울리는가?  영화를 완성하느라 모든이들이 힘들게 노력한다는건 모두가 아는 사실이고 다들 이점에 대해선 격려의 말과 고생했다는 말은 항상 드립니다만…  제발 부탁이니 ‘영화’를 만들어주세요. 본인만 할수 있을거 같이 느끼는, ‘와~개쩔지 않냐?!’ 하는듯한 자의식 과잉으로 버무려 놓은 액션시퀀스 포트폴리오 모음같은건 본인 유툽 같은데만 올리셨음 좋겠네요.  매우매우 실망스럽습니다. 이작품…",282,0.5
watcha,카터,Carter,2022,Jay Oh,그저 멀미나는 기믹. Shoddy gimmick all the way.,39,1.5
watcha,카터,Carter,2022,영화는 나의 힘,이건 좀 너무한거 아닌가? 심하네,18,2.0
watcha,카터,Carter,2022,나쁜피,"이것저것 다양한 시도가 장점이자 단점이다. - 흥미진진하게 시작된 초반부를 지나 후반부에 다다르면 피로가 누적되는 편이나 끝까지 주의를 끌게 만드는 재주는 뛰어났다. 자유낙하 액션 장면까지 등장할 줄은 몰랐는데, 꽤 자연스럽고 톤도 적당하게 느껴져 감독이 무엇을 성취하고자 했는지 가늠할 수 있었다. 딱 여기까진 꽤 좋았지만, 북한의 지상에서 진행되는 시퀀스는 좀 어거지 같았고 지루했다. - 정병길 감독, 조만간 헐리웃에서 볼 수 있을 것 같다. - 2022-08-11(목) 넷플릭스",271,2.5
watcha,카터,Carter,2022,문성준,"이제는 탈모 좀비의 시대!  대한민국 천만 탈모인들의 공감을 얻을 것인가. 보통, 영화에서 한 두번 나올만한 와~ 할만한 장면이 처음부터 끝까지 주구장창 이어진다. 정신이 하나도 없는데, 그럼에도 ""와~""를 연발하며 보게된다. 내러티브고 인물갈등이고 캐릭터고 개연성이고 고증이고 나발이고 다 버리고, 깔끔하게 액숀 하나에만 집중. 이게 한국 영화라는게 믿기지않을 정도로 액션 스케일이 어마무시하다. 마이클베이 기다려라. 정병길이 간다.",243,4.0
watcha,카터,Carter,2022,Steve,"미션임파서블의 톰크루즈도 울고갈 액션 종합세트.....  과유불급 대사도 별로 없고 오로지 잔인한 액션에 목슴건 무자비한 영상 롱테이크,, 카메라 기법은 신선하나... 2시간 13분... 너무한거 아닌가?",114,3.5
watcha,카터,Carter,2022,나홍진,영화관서못봐서 미안한마음도들지만  영화관서걸수나있을까하는 마음  게임이다 생각한 순간 약간의 재미  간혹나오는 이상야리꾸리한 음악은 불쾌,76,1.5
watcha,카터,Carter,2022,Bella,와 촬영 진짜 애썼다 주원 살아있나??;; 찍다가 죽거나 찍고 죽었을 것 같네..,45,3.5
watcha,카터,Carter,2022,김현승,액션 포르노,6,1.0
watcha,카터,Carter,2022,leo,영화는 길을 잃고 여기저기 카메라만 돌려댄다 주원배우 고생이 많으셨습니다,40,1.5
watcha,카터,Carter,2022,이나린,양산형 넷플릭스 영화인줄 틀었다가 깜짝놀란 액션. 왓챠 들어왔다가 야박한 평점에 두번째 깜짝놀람. 끝날때까지 끊임없이 이어지는 상상도 못했던 액션. 속편환영!,88,4.0
watcha,카터,Carter,2022,동진,되게 재미없는 FPS게임 튜토리얼을 강제로 시청하는 기분.,32,1.5
watcha,카터,Carter,2022,Gooson,정말로 대단한건 이 모든 과정을 묵묵히 견뎌낸 하나였다.,31,2.5
watcha,카터,Carter,2022,Niknik,피로도와 어색한 구석들이 지적될 순 있지만 그럼에도 볼만한 가치가 있는 새로운 스타일리쉬 액션과 카메라워킹 솜씨는 시도만으로도 인정받을만.,77,3.0
watcha,카터,Carter,2022,인생은 한편의 영화,보다 포기,5,1.0
watcha,카터,Carter,2022,DarthSkywalker,성이 조 씨인가 봐요.,12,1.5
watcha,카터,Carter,2022,Random cul,액션하나로는 최고일듯하지만 전체적으로 보면 개판오분전.,30,1.0
watcha,카터,Carter,2022,John Doe,"- 궁금해하지 않으셔도 됩니다 - 짐종국 유튜브로 영화 홍보하길래 배우 몸 만든 거 말고는 어지간히 할 게 없나 싶었는데 진짜였다 - 악녀 오토바이 장면 생각나는데 훨씬 구리다. 이 구림이 어디서 느껴지나 했더니 게임 렌더링 같아서 그렇다. 레지던트 이블(2012)은 전개가 게임 같은 그냥 영화였는데, 이건 숫제 게임 방송을 그대로 녹화 뜬 느낌. 이 감독에게 돈을 쥐어주면 이딴 걸 찍게 되는 거였다. 존윅이 악녀 참고했다는 소리 듣더니 초반에 힘 빡 줘서 더 인상을 남기고 싶었던 걸까? - 반도(2020)에서 슬로비디오 장면이 어지간히 구렸는데 이 영화는 그보다 더하다. - 풍물 장면을 굳이 넣고 꽹가리 치고 창으로 배경음 까는 거 나름 좋은 시도인데 영화 전반이 구리니까 도매금으로 점수가 깎인다. - 모든 등장인물의 대사가 다 이상하다. 게임에 성우가 더빙하면 이렇겠다 싶은. - 드론 촬영을 많이 썼는데 이것도 백두산(2019)처럼 촬영기술 홍보 영화인 걸까? - 조준경 장면 뭐임… 어딘가 전거가 있을법한 연출인데 - 연구소는 캐빈 인 더 우즈(2012) 복사했나? - 기차 추격씬(?)에서 크레인 장면은 어쩐지 분노의 도로(2015)에서 장대에 매달린 놈들 생각나네 - 넷플릭스 놈들아 한국에 투자한다는 게 이런 거 막 찍어내도 된다는 게 아니야",651,0.5
watcha,카터,Carter,2022,5jp,비디오게임 영상 오프닝이 2시간동안 스킵이 안된다.......,34,2.0
watcha,카터,Carter,2022,괴무리,이걸 원테이크로 찍었다면 주원은 힘들어 죽었을듯,26,2.5
watcha,카터,Carter,2022,유권민,감독님 한풀이 한번 살벌하게 하셨네요.,21,3.5
watcha,카터,Carter,2022,류월,과유불급 액션 시퀀스.,12,1.5
watcha,카터,Carter,2022,STARDUST,하나야 당연한듯이 운전하지 말라고.....,23,2.0
watcha,카터,Carter,2022,라이너스,"텅 비어있는 요란한 깡통이 2시간 넘도록 계단을 구른다. 2022년을 제압하기 충분한, 압도적인 괴작이다! - <본>시리즈의 캐릭터, <28일 후>의 설정, <하드코어 헨리>의 스타일에 깊은 감명을 받은… 심형래가 꿈 많은 무술 감독의 재능을 착취해서 찍은 것 같다.",149,1.0
watcha,카터,Carter,2022,J Kim,이 남조선 새끼들 영화 만드는 꼬라지 하고는..!!,28,1.0
watcha,카터,Carter,2022,HBJ,"'카터'는 위험한 바이러스의 유일한 치료제인 소녀를 구하라는 임무를 받은 기억 잃은 남자에 대한 액션 영화다. 넷플릭스 오리지널 영화로 돌아온 정병길 감독은 그야말로 모든 것을 퍼붓는 액션을 선보인다.  한국에서 아주 독보적인 액션 연출 스타일을 선보이는 정병길 감독은 넷플릭스라는 세계적인 플랫폼에서 어떤 모습을 보여줄지 궁금했다. '악녀'로 대표되는 그의 액션 연출은 광각 핸드헬드 롱테이크로 액션을 매우 역동적으로 포착하고, 상당히 색다른 에너지를 불러일으키는 스타일이며, 기술적으로도 스턴트, 촬영과 CG가 완벽하게 어우러져야하는 연출이라는 점에서 개인적으로는 상당히 높게 평가한다. 이 영화에서는 정병길 감독은 한단계 더 이를 발전시키는데, 바로 영화 전체를 원테이크로 만들려고 한 점이다. 그리고 여기서 많은 문제가 발생한다.  우선 원테이크 영화는 양날의 검이다. 한편으로는 기술적으로 현란하고 감탄을 자아내는 스타일의 영화이기도 하지만, 다른 한편으로는 그 지점 때문에 오히려 숨겨진 편집점들이 더 신경쓰이고 편집에 많이 의존하는 영화 어법을 많이 못 쓴다는 점에서 억지스럽게 보이는 연출들이 생기기도 한다는 점에서 그렇다. 정병길 감독은 원래 롱테이크 액션을 선호하는 감독이니 한 액션 시퀀스 내에서 그런 기법들을 쓰는 것은 크게 신경 쓰이지 않았는데, 영화를 통째로 그렇게 만들려다 보니 흠이 많이 보이기 시작했다. 인위적 줌인 줌아웃도 한 두번 해야 넘어가주지 계속해서 쓰이니 눈에 너무 거슬리고, 편집점이 매끄럽지 않아서 점프컷도 심심찮게 보이는 부분도 많았고, CG도 어색한 지점들이 너무 많이 노출됐으며, 특히 CG 피, 연기, 화염 등이 아쉬웠다. 또한 길지 않은 러닝타임인데도 액션의 밀도가 워낙 높다 보니 영화 전체가 원테이크라는 점과 정병길 감독 특유의 현란한 카메라워크가 동반된 광각 핸드헬드 영상, 그리고 '앰뷸런스'가 연상되는 드론숏들까지 더해지니 시각적으로 많이 부담되고 피로한 영화였다.  이야기도 좀 아쉬웠다. 물론 이런 영화에서 높은 수준의 각본을 기대하는 것은 아니지만, 적어도 '악녀'처럼 다른 영화를 베끼더라도 좀 단순한 이야기였으면 좋았을 것 같은데, 이 영화는 너무 다양한 요소들과 장르들이 마구 합쳐지다 보니 이해를 하기 힘들었다. 액션도 복잡한데 이야기까지 한미북이 뒤섞인 설정부터 바이러스에 대한 설정까지 이것저것 합쳐지다 보니 정말 정신이 없었다. 그래도 좀 좋게 생각하면 이 영화는 정병길 감독의 기술 데모 겸 포트폴리오로서는 훌륭한 것 같다. '악녀' 때보다 더욱 더 극한의 액션 연출을 선보이고, 스케일도 키우며 큰 세트피스와 군중을 다룰 수 있는 감독임을 어필한다는 점에서 말이다. 그걸 개인 유튜브 영상이 아니라 장편 영화의 형태로 만들었다는게 문제지만...",1359,2.5
watcha,카터,Carter,2022,손 건,촬영할때 드론을 하도 깨부셔먹어서 다른 곳에 돈 쓸 여력이 없었다는 게 학계의 점심.,47,1.0
watcha,카터,Carter,2022,DK,"[22.08.05. 공개 / Netflix] [크랭크인/업 2021.04.-2021.10.] 카메라 멀미, 피 그리고 노출에 괜찮다면.. 하지만 전반적으로 과하다,",91,2.5
watcha,카터,Carter,2022,크리스 X 엔터테인먼트,비디오게임을 그냥 실사로 옮겨놨구나. 그럴꺼면 '블랙미러:밴더스내치'처럼 인터렉티브 포맷으로 한번 고민을 해봤으면 어땠을려나...,72,2.0
watcha,카터,Carter,2022,미드나잇인파리,"뚝심이라고 불러야 할지, 욕심이라고 불러야 할지",26,1.5
watcha,카터,Carter,2022,Aivy,"원테이크 방식의 기법은 참 많이 있는데.. 이 방식의 좋은 점들은 배우지 못한건지.. 아님 실험정신이 뛰어나다고 해야하는건지.. 이 방법은 독이 되어버린 듯 하다..  정신사나운 카메라 워크에 액션은 눈에 들어오지도 않고 시종일관 정신없이 돌고 있다보니 (아니 인물이 대사칠때마다 카메라가 돌면 어쩌자는..) 액션도 영화 흐름도 너무 지루하기 그지 없다..  심지어.. 원테이크는 정말 치밀하게 계산 되어진 작업이라고 알고 있는데.. 그래서 사실 원테이크가 아니지만 원테이크로 가는 것 처럼 보이게끔 촬영하는 것도, 편집하는 것도 엄청난 기술이라 아는데.. 어설프게 따라하셨는지.. 편집점이 눈에 보인다는 것도 또 너무 웃기고 어이가 없다..  스토리는 둘째치고.. 액션의 인과성도 없이 무지성으로 치고 받고 찌르고 쏴대니..  첫 씬에 목욕탕에서 단체로 옷벗고 칼들고 싸우는데.. 주인공은 등을 다 내어 주는데도 악당들은 그저 허우적 대다 칼맞고 나가 떨어지는 장면에서는.. 실소가 터지고.. 비행기에서도.. 도대체 주인공은 왜 뭘 하길래 맞아 정신 잃은 것도 아닌데.. 암것도 안하다가 사람이 죽어야 등장을 하는지도.. 이해가 안가는 연출이고..  이런게 한 두가지가 아니라.. 참..  딱히 신선하지도.. 대단한게 있지도 않은.. 영화..;;;",643,1.5
watcha,카터,Carter,2022,붉은 돼지,넷플이니까 가능한 노빠꾸 액션 포르노.,21,2.0
watcha,카터,Carter,2022,엘산나,롱 테이크가 너무 과했다. 대단히 실험적인 영화인 듯 싶다. 이런 영화는 처음 보고 신선하기도 했기 때문에 별점 2개에서 1개 더 추가하여 3개를 주고 싶다. 하지만 중간에 편집 자체가 끊기는 느낌이 들어서 뭔 유튜브 편집자가 일해도 저 정도급은 아니라 생각하는 장면도 있다.  (검토 좀 철저하게 해줘 제발..)  주원.. 너무 개고생 했을 것 같다. 2시간 10분동안 호흡 긴 주원 똥꼬쇼 보는 느낌이다. 상당히 잔인하고 러닝타임에 비해 의외로 액션씬이 과도할 정도로 많으니 킬링타임 이상은 되는 것 같다.  + 스토리는 상관 없이 액션만 감상하는 걸 추천 + 떡밥 회수는 속편에서…? + 이와 중에 아역배우 연기력이 참 .. 신경을 거슬리게 하네  - 로튼 토마토 신선지수 33%,383,3.0
watcha,카터,Carter,2022,청소년관람불가,게임을 하는게 더 흥미롭고 재미있을듯 싶다,23,2.5
watcha,카터,Carter,2022,영미남(영화에 미친 남자),"(62) 액션의 진보, 그로인한 피로감은 숙제.  : 원 컨티뉴어 숏의 한국 영화,  : 과한 촬영 욕심으로 인한 피로감, 스토리 11/20 연기 14/20 연출 13/20 재미 24/40",105,3.0
watcha,카터,Carter,2022,Taeshin Kang,"혹시 감독님 이름이 ""현수"" 인가요? 하고 싶은거 다했네요!  감독님 헐리웃 가서 투자좀 받으시면 퀄리티 확 올라갈듯.  #2022.08.06.",80,4.5
watcha,카터,Carter,2022,홀든 콜필드,"어디서부터 말해야 할지 모를 정도로 구리다. <악녀>도 정말 별로였지만 이건 더 구리다. 과장 없이 <리얼>이 생각날 정도로 구리다.  액션 원툴? 액션마저도 구리다. 테크니컬 요소로 막 때려넣으면 잘 만든다고 생각하는 사람이 광기 들린 척, 독보적인 척 하는 맛에 취해서 만든 것 같다. 연기도 묻어나지 않고 배경 음악은 이걸 꺼야 되나, 말아야 되나 고민하게 만들었다. 2시간이 넘는 시간을 버린게 아깝다.  원테이크? 지나치게 흔들리는 화면과 무지성으로 360도 돌려대는데 진짜 짜증이 나서 못 봐줄 지경. 내가 보고 있는게 영화인지 게임 시네마틱 영상인지, 차라리 게임 영상이었으면 나았을지도, 그래도 역시 구린건 마찬가지겠다. 제작진의 노고를 떠나서 정말 심했다. 역대 최악의 영화 중 하나로 기억될 것 같다. 0.5점은 잘 안 주지만 욕 나올 정도로 구렸기 때문에 최저점을 준다.  실험적이다. 세상에 없던 탈지구급 액션이다. 어떤 수식을 갖다 붙여도 포장에 불과하다. 세상에 없던 수식을 붙여서 구리다고 말하고 싶다.",520,0.5
watcha,카터,Carter,2022,너른벌 김기철,보다 중간에 끊었다. 참담해 보인다. 이건 뭐. 총체적 난국인거 같아서 더 이상 못 봐주겠더라.  DMZ 바이러스가 문제가 아니라 카터가 더 큰 문제다.  #065.2022.08.06.넷플릭스,107,0.5
watcha,카터,Carter,2022,타퇴엽절,"시작부터 생동감 넘치는 카메라 워킹과 롱테이크를 활용한 신박한 액션이 눈을 사로잡지만.. 스토리가 다소 밋밋하기 때문에, 후반부까지 쉴 새 없이 쏟아지는 액션신들은 갈수록 어수선하다는 느낌이 들어 피로감이 쌓인다..ㅠㅜ",122,2.5
watcha,카터,Carter,2022,스탕달,주원 배우님의 이미지 변신  <악녀> 감독님의 스타일 굳히기  동일 패턴의 반복되는 액션은 무미건조하다  쌩고생에 비해 평가가 박해서 안타깝다,79,2.0
watcha,카터,Carter,2022,롯데폐인,촬영이 영화몰입감 떨어뜨리다,15,2.0
watcha,카터,Carter,2022,킴지,과속해 들이받고도 가속,12,1.0
watcha,카터,Carter,2022,corcovado,유일하게 점수를 드릴 수 있는 부분은 액션정도.,26,1.0
watcha,카터,Carter,2022,와태,왜 실사영화에서 게임그래픽 수준을 봐야하죠...?,27,1.5
watcha,카터,Carter,2022,이단헌트,이건 뭐지? 원테이크 남발로 관객은 토나온다,24,1.5
watcha,카터,Carter,2022,조조무비,"# 원 컨티뉴어스 숏과 점프 컷 사이에서 하는 불안한 곡예. 결국 지쳐서 드는 생각은, ‘네 멋대로 해라’.",60,1.0
